"id","parent","label"
"5241","ministères et secrétariats d'État","intérieur, outre-mer et collectivités territoriales : personnel"
"5242","ministères et secrétariats d'État","intérieur, outre-mer et collectivités territoriales : préfectures et sous-préfectures"
"5243","ministères et secrétariats d'État","intérieur, outre-mer et collectivités territoriales : préfectures"
"5244","ministères et secrétariats d'État","intérieur, outre-mer et collectivités territoriales : services extérieurs"
"5245","ministères et secrétariats d'État","intérieur, outre-mer et collectivités territoriales : sous-préfectures"
"5246","ministères et secrétariats d'État","intérieur, outre-mer et collectivités territoriales : structures administratives"
"5247","ministères et secrétariats d'État","justice : administration centrale"
"5248","ministères et secrétariats d'État","jeunesse et solidarités actives : généralités"
"5249","ministères et secrétariats d'État","justice : bâtiments"
"5250","ministères et secrétariats d'État","justice : budget"
"5251","ministères et secrétariats d'État","justice : instances de réflexion"
"5252","ministères et secrétariats d'État","justice : fonctionnement"
"5253","ministères et secrétariats d'État","justice : parc automobile"
"5254","ministères et secrétariats d'État","justice : personnel"
"5255","ministères et secrétariats d'État","justice : publications"
"5256","ministères et secrétariats d'État","justice : services extérieurs"
"5257","ministères et secrétariats d'État","justice : statistiques"
"5258","ministères et secrétariats d'État","justice : structures administratives"
"5259","ministères et secrétariats d'État","justice et libertés : services extérieurs"
"5260","ministères et secrétariats d'État","logement : budget"
"5261","ministères et secrétariats d'État","logement : structures administratives"
"5262","ministères et secrétariats d'État","logement et ville : personnel"
"5263","ministères et secrétariats d'État","outre-mer : administration centrale"
"5264","ministères et secrétariats d'État","outre-mer : organisation"
"5265","ministères et secrétariats d'État","outre-mer : parc automobile"
"5266","ministères et secrétariats d'État","outre-mer : personnel"
"5267","ministères et secrétariats d'État","outre-mer : fonctionnement"
"5268","ministères et secrétariats d'État","outre-mer : structures administratives"
"5269","ministères et secrétariats d'État","politique de la ville : budget"
"5270","ministères et secrétariats d'État","Premier ministre"
"5271","ministères et secrétariats d'État","Premier ministre : administration centrale"
"5272","ministères et secrétariats d'État","Premier ministre : fonctionnement"
"5273","ministères et secrétariats d'État","Premier ministre : IHEDN"
"5274","ministères et secrétariats d'État","Premier ministre : personnel"
"5275","ministères et secrétariats d'État","Premier ministre : parc automobile"
"5276","ministères et secrétariats d'État","Premier ministre : SGDN"
"5277","ministères et secrétariats d'État","Premier ministre : site Internet"
"5278","ministères et secrétariats d'État","Premier ministre : structures administratives"
"5279","ministères et secrétariats d'État","relations avec le Parlement : administration centrale"
"5280","ministères et secrétariats d'État","relations avec le Parlement : fonctionnement"
"5281","ministères et secrétariats d'État","relations avec le Parlement : parc automobile"
"5282","ministères et secrétariats d'État","relations avec le Parlement : personnel"
"5283","ministères et secrétariats d'État","santé et sports : services extérieurs"
"5284","ministères et secrétariats d'État","santé, jeunesse et sports : personnel"
"5285","ministères et secrétariats d'État","santé, jeunesse et sports : services extérieurs"
"5286","ministères et secrétariats d'État","santé, jeunesse, sports et vie associative : personnel"
"5287","ministères et secrétariats d'État","santé, jeunesse, sports et vie associative : services extérieurs"
"5288","ministères et secrétariats d'État","travail, relations sociales, famille et solidarité : personnel"
"5289","ministères et secrétariats d'État","travail, relations sociales, famille et solidarité : services extérieurs"
"5290","ministères et secrétariats d'État","travail, relations sociales, famille et solidarité : services extérieurs et fonctionnement"
"5291","ministères et secrétariats d'État","travail, solidarité et fonction publique : structures administratives"
"5292","ministères et secrétariats d'État","travail, relations sociales, famille, solidarité et ville : administration centrale"
"5293","ministères et secrétariats d'État","travail, relations sociales, famille, solidarité et ville : personnel"
"5294","ministères et secrétariats d'État","travail, relations sociales, famille, solidarité et ville : services extérieurs"
"5295","ministères et secrétariats d'État","travail, relations sociales, famille, solidarité et ville : structures administratives"
"5296","ministères et secrétariats d'État","archives"
"5297","ministères et secrétariats d'État","bâtiments"
"5298","ministères et secrétariats d'État","budget"
"5299","ministères et secrétariats d'État","fonctionnement"
"5300","ministères et secrétariats d'État","ouvriers de l'État"
"5301","ministères et secrétariats d'État","parc automobile"
"5302","ministères et secrétariats d'État","personnel"
"5303","ministères et secrétariats d'État","publications"
"5304","ministères et secrétariats d'État","rapports avec les administrés"
"5305","ministères et secrétariats d'État","statistiques"
"5306","ministères et secrétariats d'État","site Internet"
"5307","ministères et secrétariats d'État","administration centrale"
"5308","ministères et secrétariats d'État","services extérieurs"
"5309","ministères et secrétariats d'État","structures administratives"
"5310","ministères et secrétariats d'État","structures administratives : CNEMA"
"5311","ministères et secrétariats d'État","affaires étrangères : ambassades et consulats"
"5312","ministères et secrétariats d'État","agriculture et pêche : fonctionnement"
"5313","ministères et secrétariats d'État","budget : cadastre"
"5314","ministères et secrétariats d'État","budget : centres des impôts"
"5315","ministères et secrétariats d'État","budget : services du Trésor"
"5316","ministères et secrétariats d'État","culture : mobilier national"
"5317","ministères et secrétariats d'État","défense : service des poudres et explosifs"
"5318","ministères et secrétariats d'État","défense : services spéciaux"
"5319","ministères et secrétariats d'État","défense : SIRPA"
"5320","ministères et secrétariats d'État","économie : domaines"
"5321","ministères et secrétariats d'État","économie : INSEE"
"5322","ministères et secrétariats d'État","économie : monnaies et médailles"
"5323","ministères et secrétariats d'État","équipement : IGN"
"5324","ministères et secrétariats d'État","éducation nationale : académies"
"5325","ministères et secrétariats d'État","industrie : AFNOR"
"5326","ministères et secrétariats d'État","intérieur : objets trouvés"
"5327","ministères et secrétariats d'État","intérieur : préfectures"
"5328","ministères et secrétariats d'État","intérieur : services spéciaux"
"5329","ministères et secrétariats d'État","jeunesse et sports : FONJEP"
"5330","ministères et secrétariats d'État","Premier ministre : CREDOC"
"5331","ministères et secrétariats d'État","Premier ministre : CSERC"
"5332","ministères et secrétariats d'État","Premier ministre : documentation française"
"5333","ministères et secrétariats d'État","Premier ministre : publications"
"5334","ministères et secrétariats d'État","Premier ministre : SIG"
"5335","ministères et secrétariats d'État","associations"
"5336","ministères et secrétariats d'État","décorations, insignes et emblèmes"
"5337","ministères et secrétariats d'État","déchets, pollution et nuisances"
"5338","ministères et secrétariats d'État","défense"
"5339","ministères et secrétariats d'État","environnement"
"5340","ministères et secrétariats d'État","informatique"
